radius,curvature,thickness,coating_type,z_offset,xy_offset_x,xy_offset_y,mass,mean_deflection_deg,hit_ratio
0.3016095605638838,2.9052544745240354,0.01,diffuse,-0.28874373882549215,-0.011249758747866344,-0.025853453202610777,7.716206552935616,74.35308353246376,0.0
0.33228098432962655,2.594998226901014,0.01,diffuse,-0.14506099116194876,0.022575408383075868,-0.02437046944186705,9.365362962837738,75.96986059451208,0.0
0.9338603322508616,1.6087257634768175,0.01,diffuse,-0.08784040354244145,0.04663995391827644,0.04088004107870813,73.9737258129015,85.01525713787993,0.0
0.41687641747676174,1.7059340104701421,0.01,diffuse,-0.1034508159841216,0.0048257737737762985,0.04023707607033265,14.741045706616022,81.2977728542275,0.0
0.6748530093177408,2.875949988997639,0.01,diffuse,-0.1822723941721469,0.043784504530194376,-0.004877459804133608,38.6306499003953,75.45237716471269,0.0
0.7696586190213559,1.5295004354999118,0.01,specular,-0.07284191775035508,0.040638264814270283,-0.00772227315438654,50.24697384447341,115.00881291868572,0.0
0.3873485063172213,1.8681047522083993,0.01,diffuse,-0.18137479612788893,-0.038522055273671474,-0.0021922716043608972,12.726746922361901,80.91021780619027,0.0
0.6946294664955869,2.727151333023903,0.01,diffuse,-0.11176844532115508,-0.010794921327949215,0.012516427425661725,40.92795464424973,75.93684436851794,0.0
0.8868836661134794,1.7237072882506619,0.01,specular,-0.2853525628716482,-0.049180226893052806,-0.029098738692660456,66.71860387222674,112.6244743086167,0.0
0.7381252277993285,2.0549550035763753,0.01,diffuse,-0.08829670871369101,0.0043179062513192465,0.013925194937835242,46.2140186031771,80.28749779567556,0.0
0.3290740207195411,2.457745903645323,0.01,diffuse,-0.08079372689327295,0.019804156644395166,0.040100878450020846,9.185458344042676,76.92845988987757,0.0
0.9299982670748486,2.8427425745226444,0.01,specular,-0.27398346766685305,0.048384437287382606,0.00493511811160556,73.36314071972151,110.20327051272842,0.0
0.35563803487584733,1.710259145636392,0.01,specular,-0.18794986594026375,0.02547811626621535,-0.030815846547389017,10.728278536682996,115.69748916642759,0.0
0.344094738762518,1.8003474600862812,0.01,diffuse,-0.2337031818828974,0.017392403576468124,-0.033720269323233354,10.043144270245481,80.3191703273789,0.0
0.8797061532250972,2.5179535801987725,0.01,diffuse,-0.14623032990703339,0.009033408760383332,-0.01922472511933403,65.6430718602691,74.71902717424983,0.0
0.5790211321953422,2.063754183282496,0.01,specular,-0.228764890730144,0.0426256085385001,0.028855166980736244,28.43822364364226,115.47918882385251,0.0
0.8711797938096084,2.00861001325027,0.01,specular,-0.1777856387375113,-0.0003950888555785542,-0.03896564563551629,64.37677616775701,112.87614836607102,0.0
0.4738789100655737,2.761211266016276,0.01,specular,-0.09292472389343655,0.0017841955762983308,0.02009474491640713,19.047956853066253,112.08139818249317,0.0
0.43286401927991025,2.244217769410788,0.01,diffuse,-0.13320959236559882,0.008933966633930937,-0.030109858286120995,15.893392626618649,78.09506488283594,0.0
0.8290179272131706,2.387957850004721,0.01,diffuse,-0.11630586099616684,0.005177206399143562,-0.006738010200026914,58.29636572326836,80.43837815173184,0.0
0.8298549692959623,1.528083688994998,0.01,specular,-0.15851928174889246,-0.019900828865608067,0.03088728447158716,58.41414639891043,113.46769486995996,0.0
0.41311811636753765,2.836147111410594,0.01,specular,-0.10778940127931659,-0.041866321709670584,0.012788227225655896,14.476451432796678,110.00849961304448,0.0
0.5672275378769887,2.222912929191157,0.01,specular,-0.053973651490700505,0.0055033274290819945,-0.03804142781779705,27.29155307349082,111.032817543693,0.0
0.4344765745114484,2.151307325728215,0.01,diffuse,-0.13329201856513168,-0.03888135276251706,6.59361178648038e-05,16.01202901261947,79.97022500555036,0.0
0.9753492195153355,2.0263092665152156,0.01,specular,-0.2141178564583544,0.046924228990190484,0.03835336178355442,80.69263888780742,112.80439450721583,0.0
