profile,primary_dim,shape_param,thickness,coating_type,z_offset,xy_offset_x,xy_offset_y,mass,mean_deflection_deg,hit_ratio,wafer_flux_m2s,wake_intrusion_ratio,wake_type
pyramid,3.6943261052269363,0.5601537778122144,0.0029017860320030807,specular,-1.2854333906271862,-0.023554294744370863,0.013336426739303214,490.2523023332723,121.38819025608859,0.0,0.0,0.1142,PyramidWake
flat,4.777581219152575,0.0,0.0026170005987973147,diffuse,-1.388214536846701,-0.016483574430984464,0.02378948149038254,506.67983039914037,45.40973201724477,0.0,0.0,0.3036,WakeCone
cap,3.423750778145904,2.484510785343466,0.0021703937130404744,diffuse,-1.3053651472623593,0.03237430763631503,-0.042506835028126994,5.964861752826773,59.87983308156048,0.0,0.0,0.4261,WakeCone
flat,4.695806798854861,0.0,0.0023145398005091056,diffuse,-1.389633604886999,-0.013424187076508158,-0.023044678769678997,432.91110921759275,45.38549852790771,0.0,0.0,0.316,WakeCone
flat,2.2935153291258055,0.0,0.0028965764785046535,specular,-1.0968909310632777,0.03293939733034516,0.012800399313147304,129.24148244194177,12.751347426891542,0.0,0.0,0.3064,WakeCone
pyramid,2.036273880725887,1.4463309465091987,0.0027100488439398013,specular,-1.3630956720215488,0.03807955035412296,0.018264695985276677,213.39492806052698,68.80082065725182,0.0,0.0,0.1185,PyramidWake
pyramid,1.1867700106133028,1.3716324792890684,0.0025170612441960836,diffuse,-1.488764605553441,-0.0025642512942423146,0.01906483393990796,64.99060895313639,53.42854761077336,0.0,0.0,0.1341,PyramidWake
flat,5.731445959763752,0.0,0.0029295288072347797,diffuse,-1.2903069635290514,0.04925305561495079,-0.009995476241566659,816.2812364478272,45.39296082922187,0.0,0.0,0.3031,WakeCone
cap,5.599905856458491,1.6421117509872434,0.0022467948603733224,diffuse,-1.4829493820838984,0.003984342304940956,-0.0401028697502148,14.13518954158322,59.47554078705249,0.0,0.0,0.4238,WakeCone
pyramid,3.708026202118908,0.7116695128809841,0.002999067132262417,diffuse,-1.3051699870452111,-0.026942349549094226,0.01922944222898565,546.6083718806082,63.61684775221831,0.0,0.0,0.1065,PyramidWake
pyramid,1.0301050976954857,0.7757077729260607,0.0025887971309892953,specular,-1.291799789904902,-0.005176880971974461,-0.04719906633087043,37.54728089464061,104.42519017815862,0.0,0.0,0.1298,PyramidWake
cap,2.78750995410768,2.160140103183931,0.0016355795330196998,specular,-1.0971765594054943,-0.010830812676658273,-0.02163937060692772,5.946363588083782,89.45414438510238,0.0,0.0,0.6554,WakeCone
pyramid,1.2795497179204447,1.423810724782939,0.002944521888836287,diffuse,-1.233854254001105,0.005081859595441385,0.04709476030248144,90.58912887422413,53.65229775161843,0.0,0.0,0.1275,PyramidWake
cupola,2.448763566720631,1.0,0.0023205656718314547,specular,-1.3037257535745799,-0.003532909230777384,-0.031004676416636002,558.2759003805077,101.5132793068923,0.0024,4.2978504193153096e+18,0.7037,WakeCone
pyramid,3.642910798212677,1.4564281025728079,0.0016821301787162876,diffuse,-1.3315790229566453,-0.0331682826316675,0.03251521047143664,425.9317707457771,53.20370366743665,0.0,0.0,0.1066,PyramidWake
cap,2.4919612287461366,2.0543026169924308,0.0024609977139437725,specular,-1.159404193044384,0.023850016876196423,-0.01380510039701132,9.892954325344377,88.68616675622432,0.0,0.0,0.6496,WakeCone
pyramid,2.6964443306415875,0.8189511452528276,0.0026595661394912887,diffuse,-1.1384188374171988,-0.02619857715491424,0.03849781614365315,269.938127848762,61.35978833279407,0.0,0.0,0.112,PyramidWake
cap,3.5725474801072856,2.379737963128173,0.0029411764317315773,specular,-1.1364893322807685,-0.008858380275123333,-0.029285135719822275,8.810619218868244,89.51881575043842,0.0,0.0,0.6608,WakeCone
cap,2.172608728140128,1.7085913547688618,0.002486057913264455,diffuse,-1.344531518156411,-0.030522862879013537,0.0165470056205229,14.447026346627942,60.145460653520495,0.0,0.0,0.4053,WakeCone
cap,3.206991742871641,1.9161398698771148,0.0027802207881259034,specular,-1.2850872834889298,0.03169217183315402,-0.013139207436962064,12.846017336899658,89.36673348733609,0.0,0.0,0.6561,WakeCone
cap,2.8546306421739542,2.7370826886334534,0.0020796316446634855,diffuse,-1.4199048475061766,0.013232612760949752,0.01624805424505102,4.709276757235811,59.75577365106891,0.0,0.0,0.4157,WakeCone
cupola,2.087504259251026,1.0,0.002020727650364379,specular,-1.1767020768621697,-0.03934130149476964,-0.022218207619040364,353.28388832366454,101.42836061427164,0.003,3.9098864861646464e+18,0.6781,WakeCone
flat,5.995611853539005,0.0,0.002713436183579765,diffuse,-1.0912133242942508,0.026554688906648263,0.017721489621343636,827.3709494870458,44.870759506271185,0.0,0.0,0.3041,WakeCone
pyramid,3.2582910944188654,0.9015233213719946,0.0022397391384263916,specular,-1.2135005791115316,0.04879754114947957,0.026942572387081323,345.75560683243543,95.41363449891666,0.0,0.0,0.1095,PyramidWake
cap,2.145615613040972,2.487664150020918,0.002732858126675648,diffuse,-1.248934711206215,-0.013990936075208661,0.039164907339350435,7.491645588593235,59.246215836352185,0.0,0.0,0.4018,WakeCone
pyramid,2.185168172571176,1.478817226487837,0.0026462413389132973,specular,-1.4320312839828475,-0.03207459221337412,-0.04410083166604381,243.61677085096727,67.67314085830714,0.0,0.0,0.1181,PyramidWake
flat,4.89174130780407,0.0,0.0018564889752998544,specular,-1.4881595073379712,0.03818435119004997,0.009783841464460798,376.8191584582627,12.992276195201132,0.0,0.0,0.3089,WakeCone
cupola,2.9507566492462347,1.0,0.0018966131549455385,specular,-1.269664990066239,-0.038327332215095114,0.012266215738195821,662.531992469554,101.40065167226903,0.0018,4.696123265747455e+18,0.7657,WakeCone
cupola,2.515413954269796,1.0,0.002598161962921752,specular,-1.1549831202400358,-0.0322097810459681,0.046056659852399484,659.5480780311116,101.40377943659482,0.0023,4.36192999257626e+18,0.7357,WakeCone
flat,4.8345943564176945,0.0,0.002741600203007952,diffuse,-1.1036202607112862,0.02693638772141206,-0.045679681995123005,543.5479247028613,45.364879992878194,0.0,0.0,0.3013,WakeCone
flat,3.5903486058519865,0.0,0.0025126624076269254,diffuse,-1.2961956185316044,-0.010553550928667221,0.0438185621683974,274.7394447703141,45.10456118270887,0.0,0.0,0.3074,WakeCone
cap,4.747798461291549,1.5359997026796641,0.00291538350451364,specular,-1.4415500855036236,-0.03856440080870317,-0.007062900040416223,20.96317507767075,89.35632430556491,0.0,0.0,0.6582,WakeCone
pyramid,1.1675091772950084,1.1648693687658684,0.002073421562715767,specular,-1.2292133154459823,-0.019515149024835178,0.03257743156588683,46.8602339724203,81.02531894714058,0.0,0.0,0.1287,PyramidWake
flat,5.9107097192639335,0.0,0.0029196935275999864,specular,-1.3884150904438832,0.029243085392753235,0.03569374000313959,865.2272052497823,12.85004473714719,0.0,0.0,0.3071,WakeCone
pyramid,3.035197845750332,1.0243803396755513,0.0027061249400650933,specular,-1.133690183897019,-0.010754461778204175,-0.04730135993543542,385.43772231461287,88.15997892565024,0.0,0.0,0.1098,PyramidWake
cupola,3.9251126645223753,1.0,0.0020946460492679217,specular,-1.36068426008755,0.019385767177116597,-0.018274459004177325,1294.7210472819197,101.30342466293074,0.0014,6.402907217873548e+18,0.8183,WakeCone
cap,1.2606141842400183,1.679798663745733,0.0015820836703205688,diffuse,-1.3405950215221782,0.025927030769193712,-0.04784906706728395,9.511710368568098,59.57901177159811,0.0,0.0,0.3632,WakeCone
cap,2.6941329506287026,1.992033252693618,0.002887993609010388,diffuse,-1.375566558453626,0.04023575722958499,0.023379011470772454,12.34658051324367,60.071900771370345,0.0,0.0,0.4141,WakeCone
cap,4.056045718618236,2.5827705827712193,0.00181673991255547,specular,-1.0694630858664973,0.011479684300920223,0.04925824646304766,4.620242040189209,89.61711791990986,0.0,0.0,0.6511,WakeCone
cap,3.507427120049737,2.0522108497268396,0.0021754644569758996,diffuse,-1.498692034860842,-0.015303724340764567,0.01134575255020439,8.762976882453923,60.45997666998159,0.0,0.0,0.4238,WakeCone
flat,3.6391619899751295,0.0,0.002593741907230382,diffuse,-1.022587137147425,-0.024743639040710877,-0.04948432237917273,291.368884572027,45.35224289263582,0.0,0.0,0.3004,WakeCone
flat,5.7875224522097515,0.0,0.0018297456407571802,diffuse,-1.0677977916225492,-0.008603502896744462,0.012192340555896908,519.8639899648183,45.64209732875743,0.0,0.0,0.3058,WakeCone
pyramid,1.1744647864631528,0.9636768170683164,0.0015144444634277656,diffuse,-1.0772076681795173,-0.044557137044658614,0.018513046340240064,31.331876685650787,59.43550573806272,0.0,0.0,0.1209,PyramidWake
cupola,1.853406744915242,1.0,0.002603401664491862,diffuse,-1.06598380203599,0.02238093020747678,-0.027906184392453594,358.79300174841586,61.704721574285486,0.0039,4.016181443615368e+18,0.1348,WakeCone
pyramid,3.1289372228471137,0.8055600278098511,0.001889628883614478,specular,-1.0495222997634919,-0.01494634898559085,0.0168197864636086,256.5633885831045,101.91053127681974,0.0,0.0,0.116,PyramidWake
pyramid,3.4982412902968467,1.1322524014021775,0.002469844509916618,diffuse,-1.3753799694524134,0.02316706848476234,0.040496325527277666,493.1173502225479,56.76494711789791,0.0,0.0,0.1111,PyramidWake
flat,5.734600518318502,0.0,0.0020566376299699964,specular,-1.0890002094377647,-0.019597889032190355,-0.0034025273711246334,573.6906262809438,12.955471384862268,0.0,0.0,0.304,WakeCone
cupola,3.9871547829589535,1.0,0.001910878054590724,diffuse,-1.0105172459891616,-0.03804021250444405,-0.025567158066860763,1218.7663946203058,61.76477945149702,0.001,4.761118986714183e+18,0.3053,WakeCone
flat,2.7795079910334626,0.0,0.0022744714875171227,specular,-1.2870482892002308,0.0005359239202313293,0.029088926067766765,149.04931612498686,12.9257061801975,0.0,0.0,0.301,WakeCone
cupola,5.586224242837033,1.0,0.0015754670004833487,diffuse,-1.1554583213870253,-0.013018720513781515,0.04667569976743456,1972.4561103287956,61.52605433399827,0.0004,3.7400650173393725e+18,0.3614,WakeCone
flat,1.3143946557180493,0.0,0.002107961466356508,diffuse,-1.282035108492684,-0.013884118864187278,-0.021155278852041826,30.890708819143814,45.42691753054683,0.0,0.0,0.3036,WakeCone
pyramid,1.6180781574498166,0.54278579065939,0.002761722303464929,diffuse,-1.1282907088755552,0.04371951572782347,-0.037703448660287235,88.85324803019213,68.69330298931199,0.0,0.0,0.1214,PyramidWake
pyramid,3.797998310773047,1.3304135066007357,0.0024931202615155463,diffuse,-1.1671289109040153,0.0078020069262542124,-0.034040452016865216,646.422419551851,54.07895092978115,0.0,0.0,0.111,PyramidWake
cupola,1.557798570507821,1.0,0.002036114522029644,diffuse,-1.1466086223130205,-0.018426670473937416,0.043561158007591735,198.23763614871157,61.443279609208666,0.0021,1.5317667877976622e+18,0.099,WakeCone
pyramid,2.8338455639404927,0.8530293226556264,0.0018794466204158004,specular,-1.4966414215710115,-0.0029557253388919763,0.04059895187858116,214.25705207807573,98.7410208550162,0.0,0.0,0.1135,PyramidWake
flat,1.5802669461155108,0.0,0.0024768952121137365,specular,-1.438384412705097,0.04603641866755724,0.020980634702086914,52.466510778640796,12.849510097723668,0.0,0.0,0.3114,WakeCone
cap,5.378745810145382,1.9184580060963983,0.002198609639018987,diffuse,-1.3524938800711903,0.024821010058223764,0.03894430804782513,10.134146210368717,60.113665866684066,0.0,0.0,0.4259,WakeCone
pyramid,3.679320206434798,0.6185372376286651,0.002014921553041267,specular,-1.1586731898828844,0.023164136603315552,-0.0007258482815708511,346.3885357595501,116.22802613811417,0.0,0.0,0.1027,PyramidWake
cap,4.243579308433726,2.6333362523214627,0.0025080170638075937,specular,-1.4753905302048205,-0.04602229755473201,-0.014177159523223383,6.135662794903942,88.78106046656974,0.0,0.0,0.6496,WakeCone
flat,3.260412818956206,0.0,0.0021200489597626936,diffuse,-1.1136571052693487,0.04272680639449808,-0.028614976570246933,191.16338464794563,45.13287383482824,0.0,0.0,0.2966,WakeCone
flat,1.0463812569619804,0.0,0.0021618131223624473,specular,-1.2462867094616157,0.04145056725895291,-0.02895825210859132,20.077594989717138,12.846545849313326,0.0,0.0,0.3058,WakeCone
pyramid,1.1912435830801344,0.7235328586152777,0.002595523447464171,diffuse,-1.451009079725734,-0.004669165524402698,0.032185070086734976,49.0988206934218,63.73774142710422,0.0,0.0,0.1266,PyramidWake
cap,4.456666531311316,2.1756702530259457,0.0019251840268311845,diffuse,-1.343735531392281,0.030266926018255924,0.007564353601073492,6.899692477871956,60.27549450138666,0.0,0.0,0.4292,WakeCone
cupola,4.8713756369549195,1.0,0.002487397938600305,diffuse,-1.0176681985534928,-0.036361521315873814,-0.017246429651431187,2368.1533222012613,61.3321711293355,0.0011,7.807368313435318e+18,0.3396,WakeCone
cap,4.838115614118767,2.653004255243844,0.002758340435405614,specular,-1.1120047244176354,-0.020912968898115572,-0.024991064628273742,6.648376493852499,90.40536910691576,0.0,0.0,0.6629,WakeCone
cupola,3.3742789747524458,1.0,0.0017882929467229114,diffuse,-1.0121535314062529,-0.02067590860793477,-0.04032585016891948,816.8869202694655,62.24321176589843,0.0017,5.802001363434761e+18,0.2816,WakeCone
flat,4.582391196619542,0.0,0.0023354649579640074,diffuse,-1.0724409779709914,-0.017479503271798147,-0.03906642434255482,415.97891340703126,45.56194198306675,0.0,0.0,0.3025,WakeCone
pyramid,3.3346504077814214,1.3518656577389598,0.0021121947528273044,specular,-1.043975030245223,-0.007550363460145558,0.045253219523979746,426.54295505101277,72.48614666216749,0.0,0.0,0.1131,PyramidWake
cap,1.0548403569506095,2.6779795743133907,0.0028779951199732756,diffuse,-1.062035881237155,-0.03355921318150271,0.04381720183963944,6.807994015327267,59.43751501811549,0.0,0.0,0.373,WakeCone
cap,3.407684617055665,2.8534711032376476,0.002901975216072171,specular,-1.3611360582200411,-0.0035768237437698303,0.02495650516271246,6.046309495804952,89.78426170277069,0.0,0.0,0.6561,WakeCone
cap,4.691907915095172,2.6597254835952215,0.0020696250116413652,specular,-1.2259964307058817,0.005604438898437716,0.030367340606544765,4.9631987634983545,90.17466302137747,0.0,0.0,0.6601,WakeCone
pyramid,1.317292978768024,1.0123571514873773,0.0026708889917180117,specular,-1.2864677315193127,0.04764837910588891,-0.025726389331872726,71.22666320254118,89.26726786625728,0.0,0.0,0.125,PyramidWake
pyramid,2.4566926252899703,1.1262373772915142,0.0029534648545112697,diffuse,-1.4042397361072285,-0.03171677466355917,0.020649436890669184,289.9466156345942,56.574504059025806,0.0,0.0,0.1173,PyramidWake
flat,2.9664092314590627,0.0,0.002489086383692678,specular,-1.2998743830914576,-0.0456920737299827,-0.025653556247504695,185.78717619798968,12.913564268875872,0.0,0.0,0.3131,WakeCone
cupola,2.720586049590641,1.0,0.0018408805620265054,specular,-1.4190700249964279,-0.021924105457766487,-0.008666431026714862,546.6531469834841,101.47747979074941,0.0018,3.989135536414364e+18,0.7009,WakeCone
cupola,3.4123200464624683,1.0,0.0022254534188943216,diffuse,-1.1192716706295194,0.032417597660620634,0.0023788635649824585,1039.6312623500983,61.701620173931325,0.0023,8.013874543625821e+18,0.2842,WakeCone
flat,5.820916519535066,0.0,0.0017605241343199593,specular,-1.1544235989003704,-0.03132516756089291,0.009965083980840075,505.985838136232,12.790372373276478,0.0,0.0,0.3095,WakeCone
cap,4.625045529589807,1.9201473965442315,0.0017034551840894097,diffuse,-1.4540153594131253,-0.03829730671121474,-0.005166701083690564,7.837999098828873,59.698820409621966,0.0,0.0,0.4251,WakeCone
flat,5.215330207825097,0.0,0.002326143929666496,diffuse,-1.0383496551662106,-0.029796712888507628,-0.006263039108959388,536.678060733325,45.26639682791671,0.0,0.0,0.3124,WakeCone
pyramid,3.5876109195441215,0.7814102586937994,0.002162768617965326,diffuse,-1.4914026963170877,-0.04069766458747392,0.02126098661689553,381.53870839079315,62.299121367198026,0.0,0.0,0.106,PyramidWake
flat,3.369286056713827,0.0,0.0019632496260921007,specular,-1.0733791064495644,0.009263606990497976,0.019564497887579954,189.04488437023426,12.72382913602331,0.0,0.0,0.3057,WakeCone
pyramid,3.459123441990639,0.55242089253823,0.0026796918719987585,diffuse,-1.0631950832298123,0.033799593016187165,-0.01104310376226568,395.6162155796039,67.94078225136671,0.0,0.0,0.1129,PyramidWake
flat,3.0759455362768127,0.0,0.0016665454224240408,diffuse,-1.4160613849481818,0.010634675797281813,0.004718755219965079,133.7482396726527,45.80277643302106,0.0,0.0,0.3115,WakeCone
flat,3.0032439018097765,0.0,0.0018686947733710217,diffuse,-1.0248972538500378,0.04132198535483188,-0.0017623409895993897,142.9661478684344,45.448551765973185,0.0,0.0,0.3041,WakeCone
pyramid,2.200261969662996,1.399826245599486,0.0018918821842155808,specular,-1.3917609454187678,-0.03796102460450305,0.049141974655035045,170.16756779570892,70.52532080432951,0.0,0.0,0.113,PyramidWake
cupola,1.568194580081625,1.0,0.002293971887196857,diffuse,-1.1927420908775912,-0.028088710126416172,-0.021015033134507834,226.33373765307158,61.62358924807892,0.0032,2.368132321265463e+18,0.1043,WakeCone
flat,4.575740791110259,0.0,0.0018804721916360811,specular,-1.14192765883907,0.007084199044220196,0.015124885844868,333.9668659376182,12.774293289707641,0.0,0.0,0.3112,WakeCone
cupola,1.3725265758134495,1.0,0.0018610804268878545,specular,-1.2599132912973197,0.023671164175932694,-0.023260142972839973,140.65914502590945,101.68848238874718,0.0009,5.105010351484758e+17,0.5185,WakeCone
cap,5.283053845502377,1.6873591463936002,0.0017280985145206368,specular,-1.3947925662151783,-0.038240060921861,-0.028362690666160074,10.296676527561933,88.97956161305069,0.0,0.0,0.6484,WakeCone
pyramid,3.9164179444578253,0.8066830023916416,0.00254118257064276,specular,-1.0776655423420336,0.02741067476808727,-0.03461271147297171,540.8498221340046,101.69157630367118,0.0,0.0,0.1196,PyramidWake
pyramid,1.702948221781134,1.3188565403590484,0.002654313101130088,diffuse,-1.080859766835605,0.02440568835297549,-0.013830119444960744,137.5957872489137,54.3986267365374,0.0,0.0,0.1194,PyramidWake
pyramid,1.54559592815242,0.6929505151136267,0.0025971902330001284,specular,-1.0405967545751817,0.04386016833733153,-0.010264425887904119,81.52236557535454,110.50568647790539,0.0,0.0,0.1184,PyramidWake
cap,2.114683004415245,1.6715381827346985,0.0015353415422816779,diffuse,-1.2385843836339632,-0.0458922258860465,0.010680614323253193,9.322148788222005,59.33007112989186,0.0,0.0,0.4049,WakeCone
cupola,5.195606566124278,1.0,0.002145801337953281,diffuse,-1.0156166278498915,-0.024047663777146424,0.04569095503551675,2323.9315538134533,61.53267493045371,0.0006,4.84616382651146e+18,0.3537,WakeCone
pyramid,3.56326985450531,0.5036319805510463,0.002489556216025143,specular,-1.3268405376911803,0.003975001689768762,-0.03282718045845884,382.2349868471612,126.37874410692906,0.0,0.0,0.1181,PyramidWake
flat,3.9692245931377483,0.0,0.002473022295791834,diffuse,-1.1714748250038232,-0.0021053149301023186,0.04088377345984277,330.48596125882574,45.51171072623749,0.0,0.0,0.3049,WakeCone
pyramid,3.5260471345825843,1.2670258984961784,0.002258089892708396,diffuse,-1.0782677994965832,-0.045718977184330815,0.03420009258315325,489.4120206420464,54.72634348247394,0.0,0.0,0.1088,PyramidWake
cupola,3.1737922804819854,1.0,0.0019522938221486967,specular,-1.2942041707687397,-0.01413847872798648,0.011623094760306166,788.9754431171943,101.35669316623861,0.0013,3.90993665909646e+18,0.777,WakeCone
flat,2.7877155828603892,0.0,0.00283810466197376,diffuse,-1.1222458903550256,0.04615208299736244,0.044483425259343026,187.08500047490432,45.4463406751668,0.0,0.0,0.3057,WakeCone
cap,5.26701172764158,1.9074422492597556,0.0029307690174307692,diffuse,-1.436854302353357,-0.026142836043575382,0.04867250373167761,13.665402518295547,60.01089185105958,0.0,0.0,0.428,WakeCone
cap,2.450967047366181,2.0060983213654904,0.0019158073251567653,specular,-1.2816991058691838,0.023657141461120718,0.04969709982378828,8.075901865222315,90.05044800156101,0.0,0.0,0.6647,WakeCone
cupola,4.720082514172739,1.0,0.0026988828804767,specular,-1.1849785788871,0.04010628252264914,-0.03345063364548291,2412.3733783557673,101.42193523573265,0.0009,5.991123944682233e+18,0.8876,WakeCone
pyramid,2.2310865279170424,1.4465190588716559,0.00258907874786318,specular,-1.4322041189261934,0.01063816858644391,-0.0016451164845825011,244.76589043399213,68.79800234746335,0.0,0.0,0.1168,PyramidWake
pyramid,2.979930425365734,1.14436451503402,0.002723858728160266,specular,-1.3123620635606326,-0.0031382212209897786,0.00894408732115011,396.99602827585636,81.84342608679697,0.0,0.0,0.1083,PyramidWake
pyramid,1.1411385536568406,1.0843167241399478,0.002367841793377477,specular,-1.374334884115167,-0.03249617708509146,-0.0390743802301632,49.11984269663489,85.24825775646576,0.0,0.0,0.1274,PyramidWake
flat,3.727326827942971,0.0,0.0017801775035613443,specular,-1.4369878925986777,0.030330805707079134,-0.027053857796630533,209.78377481306077,12.742988059493612,0.0,0.0,0.3048,WakeCone
cupola,1.650504360666635,1.0,0.0018032439643906142,diffuse,-1.4237722743412777,-0.002909819494805642,0.021938291613729094,197.08299180642598,61.613404512331094,0.0028,2.2910682408955005e+18,0.0979,WakeCone
pyramid,3.5429069110199123,0.8215248257941123,0.002093016188528625,specular,-1.035199597523486,0.040247692725420045,0.01208761338679002,367.2067546049114,100.997840832419,0.0,0.0,0.114,PyramidWake
flat,1.661587843977438,0.0,0.0021495378124536508,specular,-1.4616540949797763,0.022657451203682316,0.013247838991616384,50.33908747642839,12.771248684544318,0.0,0.0,0.305,WakeCone
pyramid,1.9931040386138048,0.745327756604242,0.0023827810647298153,specular,-1.160108979544192,-0.04164143681913157,-0.04259734168087048,127.49839608094793,106.30999814081535,0.0,0.0,0.1161,PyramidWake
pyramid,1.7098229211602403,1.1958247379773086,0.002854541901726736,specular,-1.357950244469145,0.03229704619540026,0.0005605268474089126,140.49643309565207,79.52329900118578,0.0,0.0,0.1171,PyramidWake
cap,4.296508583244298,1.716589999503999,0.0018505561739943907,diffuse,-1.1008617616185292,0.01977727073017395,-0.04855277996904403,10.654001388971198,59.92249959982301,0.0,0.0,0.4275,WakeCone
pyramid,3.7612630761391754,0.9948967297841161,0.0021009807671300276,diffuse,-1.4457790776464359,0.02222787239480116,-0.012761840222754228,452.8142598907077,58.36985245455634,0.0,0.0,0.1111,PyramidWake
cupola,1.3119199921821647,1.0,0.002396619157881988,specular,-1.22938427197013,0.031973717962635026,0.036288979720053585,165.4912491900318,101.80920232224938,0.0004,2.0749537148550246e+17,0.5225,WakeCone
cupola,5.595746743836041,1.0,0.0023791277639910713,specular,-1.1704477393801223,-0.016828045627779252,-0.047972528257187536,2988.788431188445,101.31645695221923,0.0007,6.581685966080309e+18,0.9216,WakeCone
cap,5.232602110649303,1.877500227835144,0.002557809815999043,specular,-1.4622505936961563,0.0035340316478003203,0.008070410732981759,12.309825185611258,89.78343319870763,0.0,0.0,0.6575,WakeCone
cupola,4.570312535116859,1.0,0.0029735924734486255,diffuse,-1.4046334630530142,-0.003704742755575932,0.01625946202330103,2491.9226375461144,61.61711416012155,0.001,6.236284176080169e+18,0.3119,WakeCone
cap,5.1282448424395914,2.4650056165911796,0.0015978720637683994,specular,-1.2959378819716827,0.028327808441511185,0.02142461531201041,4.461180652461684,89.74873418309319,0.0,0.0,0.6574,WakeCone
cap,3.3836700008795058,1.520129471820821,0.0017951599582204808,diffuse,-1.42108458062411,0.016256624565666483,-0.046789736228746215,13.179096165170634,59.57231445373854,0.0,0.0,0.4222,WakeCone
cupola,3.191230893583218,1.0,0.0018099069027962716,diffuse,-1.064060660413936,-0.03603440822953239,-0.02783939178242051,739.4928830717656,61.756324299109984,0.0019,5.802640318120207e+18,0.2748,WakeCone
pyramid,3.3118596054920344,1.494294493239701,0.0024600024953165415,diffuse,-1.3493395872054663,0.014989495991813415,-0.020040513381956105,523.9626764264978,52.46790761757202,0.0,0.0,0.108,PyramidWake
cupola,2.863781073498783,1.0,0.002131618721067515,specular,-1.198413967439277,-0.044365883044227394,-0.019248294632929066,701.3752910161988,101.31111828640559,0.0022,5.39019444896897e+18,0.7642,WakeCone
cap,5.0821014978994,1.8333604204431864,0.0024298228798211655,specular,-1.344757502710126,0.025490780507485752,-0.04329049949093531,12.263729055505946,89.52992836356202,0.0,0.0,0.6597,WakeCone
flat,5.484128092016438,0.0,0.0026060483766384202,diffuse,-1.4950445652030075,-0.04881368141016527,-0.02409880376920015,664.8310436116342,45.32787524576513,0.0,0.0,0.3066,WakeCone
