profile,primary_dim,shape_param,thickness,coating_type,z_offset,xy_offset_x,xy_offset_y,mass,mean_deflection_deg,hit_ratio,wafer_flux_m2s,wake_intrusion_ratio,wake_type
pyramid,2.3994238529820855,0.5286505006442548,0.0029299207418104272,specular,-5.49556438294229,0.03677671809249662,0.02349167604509697,206.06719272680468,123.900447478478,0.0,0.0,0.9817,PyramidWake
cupola,1.611793595623532,1.0,0.002961103462500691,specular,-5.353177275502241,0.031322162594823996,-0.004091788634183427,308.6268745203972,101.53946425313136,0.0006,4.699638784143146e+17,0.9696,WakeCone
cap,1.7627129696849166,2.7531764628749933,0.002230912624548509,diffuse,-5.444765609386468,-0.04940259922193633,0.010530261035961233,4.992960122727987,59.6984655855927,0.0,0.0,0.4357,WakeCone
flat,3.648144566758042,0.0,0.0023087039604930606,specular,-5.317016909822986,0.02999338158323893,0.016788351393729972,260.6309366543994,12.983832707699841,0.0,0.0,0.2999,WakeCone
cap,2.5458609866964967,2.662285436233024,0.0022701551886956674,specular,-5.320845772471553,-0.04581290598577967,0.030306966414238107,5.433628553804452,90.75546727535519,0.0,0.0,0.6677,WakeCone
pyramid,2.919891446426755,1.4763684873891219,0.0020441017661777827,diffuse,-5.445075540170755,-0.029533415353080097,0.027661153366981953,335.6218983339552,52.851813100703346,0.0,0.0,0.2187,PyramidWake
pyramid,4.535017354904596,1.3769954247831988,0.0018150131415696645,diffuse,-5.14230526500426,0.004232125159903642,0.04958104505322784,686.0716008920325,53.73370210194081,0.0,0.0,0.2178,PyramidWake
cap,3.2212126224447153,2.7149102747539504,0.002749889547910542,diffuse,-5.078263546993068,0.023397376277658394,-0.027420546782475443,6.3291869004592005,60.32038483761664,0.0,0.0,0.4317,WakeCone
cupola,4.435313049744566,1.0,0.0018552576217216296,specular,-5.130729558453466,0.001266984754195788,-0.0074350309915253016,1464.2461405862634,101.28195219103202,0.0009,5.306375365676327e+18,0.9714,WakeCone
cap,5.496394221301252,1.5607569010609725,0.0019431487221623302,diffuse,-5.214290528234526,-0.04300311231737667,-0.009868749813965717,13.532534596935783,60.84545600168472,0.0,0.0,0.4351,WakeCone
cupola,2.0027777649980587,1.0,0.0018309173000505838,specular,-5.358347167699609,-0.030958255414470427,-0.00879141344646002,294.64261321263086,101.26014008951027,0.0014,1.6913038242435827e+18,0.9696,WakeCone
pyramid,5.139883923359696,0.7598748948184386,0.002377177559544915,diffuse,-5.2745536333879794,0.03254367081822279,-0.039187675647182466,851.8522499011236,63.24668710292375,0.0,0.0,0.2906,PyramidWake
pyramid,1.2482324439572492,1.0431554223471133,0.001718139380361912,diffuse,-5.083230190341929,0.018328235144908264,0.021115741819305894,41.77883669644998,58.21419788918711,0.0,0.0,0.2816,PyramidWake
pyramid,2.107618495023876,1.2432113080924414,0.001811296383735186,diffuse,-5.07846666136092,0.02685450410585999,-0.04835488126504133,138.64051762949498,55.384218156520085,0.0,0.0,0.2399,PyramidWake
flat,4.055777080286282,0.0,0.0022051511112511496,specular,-5.265804536924437,0.025054106509409146,-0.020786640524405764,307.68062254285195,12.849745349840955,0.0,0.0,0.3082,WakeCone
cupola,5.100175604865867,1.0,0.0026290897391137826,specular,-5.289462732546797,0.041773351276935086,-0.045107702524589434,2743.7022312391596,101.21298088135273,0.0006,4.674343151527752e+18,0.9743,WakeCone
cupola,3.890202816669496,1.0,0.0016179460721402242,specular,-5.469970422042722,0.011515078898084882,-0.038885108253051894,982.3581147358641,101.24622874067586,0.001,4.522973118067192e+18,0.9744,WakeCone
flat,4.777596752790998,0.0,0.0016480635521363774,specular,-5.1048755069275655,0.034921869357551705,-0.01961116536434422,319.0851356746691,12.856484631723823,0.0,0.0,0.3011,WakeCone
cap,3.0747435287508784,2.617061644225524,0.002697335809930681,specular,-5.18994835806065,-0.007721777872212107,-0.029663144679251477,6.6811426684861415,89.8063210243294,0.0,0.0,0.6585,WakeCone
cupola,1.1765396292548083,1.0,0.0023487905024902906,specular,-5.179376078022418,-0.0013996999853217104,0.017821848380622146,130.44237852625048,101.77203440575143,0.0,0.0,0.9644,WakeCone
cupola,1.9585540946226518,1.0,0.0026708936874096844,diffuse,-5.2848124353169545,-0.015198736494353403,0.018127470494150727,411.0446982239473,61.984152876126565,0.0015,1.732697964400105e+18,0.2267,WakeCone
cupola,5.768599413000787,1.0,0.00235808909532065,diffuse,-5.296299164794195,-0.04967974313469403,0.013696132680695958,3148.1997481613544,61.44228912911966,0.0002,1.9846246859569413e+18,0.3723,WakeCone
flat,1.4138869890119983,0.0,0.002962185282365695,specular,-5.399966163745945,0.042360667886328265,-0.045942889657944824,50.22908335433519,12.85941695261307,0.0,0.0,0.3046,WakeCone
flat,1.6490306399379193,0.0,0.0015015500283842127,diffuse,-5.45282497510683,-0.04468227433989494,0.01578160405489569,34.634657214224674,45.17982193177833,0.0,0.0,0.3039,WakeCone
flat,3.8109620288803145,0.0,0.0025294183471824307,diffuse,-5.118366987757969,-0.035950572456186915,-0.04075578626727358,311.60437347366974,45.24941155399629,0.0,0.0,0.3061,WakeCone
cap,4.410279594633047,2.166605353112095,0.0028379876517276637,diffuse,-5.072942917381024,0.005852454387031823,-0.03540704518182974,10.256389616261805,59.57082405125495,0.0,0.0,0.4273,WakeCone
pyramid,3.3395862625617947,1.254691104494381,0.0015943617137651764,specular,-5.192316242658938,-0.020651667931939056,-0.01138710094796154,308.12099049976814,76.56031749739482,0.0,0.0,0.1463,PyramidWake
cap,5.402695124038564,1.6980153862551117,0.0029250856943450953,diffuse,-5.435395513477993,0.02250038862884543,0.021458605882151996,17.210717812559448,59.50174731803676,0.0,0.0,0.427,WakeCone
flat,1.2435247603711033,0.0,0.0015418664042694925,specular,-5.229306380101731,-0.0011278297639243373,-0.0029796667785263325,20.22410245764466,12.86221810470797,0.0001,4.549554193756305e+16,0.2999,WakeCone
pyramid,5.272706878016577,1.1540509699903967,0.0015056820610093587,diffuse,-5.23057680124875,0.01886384152901087,0.01162281017161905,690.3559472880895,56.18041034559635,0.0,0.0,0.2397,PyramidWake
pyramid,3.2299063782182307,1.115984571571523,0.002458292866406317,specular,-5.1307955303068775,0.010064513283346475,0.03677078285048348,415.03640165991686,83.40213999888715,0.0,0.0,0.2195,PyramidWake
cap,1.5954311219468762,2.6378876186330733,0.002551232390514465,specular,-5.097801886745867,-0.002977544426201753,-0.02546263925636574,6.219866648736422,89.48879089460826,0.0,0.0,0.6643,WakeCone
flat,1.0915458245813072,0.0,0.002721304525785481,diffuse,-5.236890075400519,-0.02226823894582901,0.006316803284236817,27.50266166386767,45.279642964593215,0.0,0.0,0.3108,WakeCone
cap,2.666116195907808,1.8039985740222657,0.0026274849547980577,diffuse,-5.472486928850625,0.037470771117121424,0.010008730855712175,13.696559566263605,59.69323344395575,0.0,0.0,0.4331,WakeCone
flat,1.5492007545871496,0.0,0.0024293645365109353,specular,-5.017723183699921,-0.020765421006076357,-0.044679771664094495,49.45631159825984,12.885493188041936,0.0,0.0,0.3025,WakeCone
pyramid,1.569307201548523,1.449247938721658,0.0029819592815061775,diffuse,-5.370287160571425,-0.02153737845068602,-0.04389529195042696,139.65118715491786,53.03730514498888,0.0,0.0,0.2268,PyramidWake
cupola,4.55976338395031,1.0,0.0024998609370581086,specular,-5.27416236323714,-0.035915964386703775,-0.03080462854550402,2085.267482092413,101.2019598393324,0.0011,6.848717632550534e+18,0.9727,WakeCone
cupola,5.923931375857828,1.0,0.0024787813436362685,diffuse,-5.375714945396342,-0.007434647269594155,0.049163502062741574,3489.9528826937644,61.05094540194591,0.0003,3.1549999342246784e+18,0.3681,WakeCone
cap,2.9791324100537584,2.196073592267145,0.0017676575977657839,specular,-5.260469444864465,-0.04320184122735419,0.024454463108467134,6.217961055086886,89.91469728909468,0.0,0.0,0.6606,WakeCone
pyramid,5.318719516497558,0.9807515057426538,0.0023379749300573302,specular,-5.443696952742156,-0.020704705598287822,-0.0215116385165289,1000.4912260280253,90.62730581171292,0.0,0.0,0.5841,PyramidWake
pyramid,4.309481184179843,1.4240764418233844,0.0017457042878097797,diffuse,-5.402918932327428,0.018150506190330942,0.0028524403948143456,609.2869781041885,52.9701198446725,0.0,0.0,0.2153,PyramidWake
cap,5.584492446964904,1.710108668974974,0.0016509625429585195,diffuse,-5.356524670752238,0.042773099011749804,0.009587085528878249,9.57708706362269,60.71561892435664,0.0,0.0,0.4375,WakeCone
cupola,3.6512173976447717,1.0,0.0019715583730093625,specular,-5.376965973299091,-0.008485773047065846,-0.016143814595179065,1054.499386082378,101.2610095695717,0.0004,1.5922706583465743e+18,0.9726,WakeCone
